Date,KCalories,Fat..g.,X.Of.Fat..Saturated.Fat..g..,X.Of.Fat..Polyunsaturated.Fat..g..,X.Of.Fat..Monounsaturated.Fat..g..,X.Of.Fat..Trans.Fat..g..,Carbohydrates..g.,X.Of.Carbs..Fiber..g..,X.Of.Carbs..Sugar..g..,Protein..g.,Cholesterol..mg.,Sodium..mg.,Potassium..mg.,Vitamin.A,Vitamin.C,Calcium,Iron,Morning.Weight..lbs.,ExerciseHours,fat.percent,carb.percent,protein.percent,total.percent
2/9/2020,2479,185.8,84.6,27.4,63.9,4.5,45.7,9.5,10.6,148.6,547,1699,2160,175,277,53,125,,0,0.682697804,0.074630522,0.242671675,0.988059701
2/10/2020,2340,180.3,74.2,27.2,43.3,1.4,56.6,15.8,10.6,136.3,795,2650,1827,522,278,205,119,,0,0.67773462,0.094557908,0.227707472,1.023205128
2/11/2020,2631,198.4,75.9,24.7,34.6,0,63.4,11.1,10,150.3,1265,2078,2092,277,421,47,144,,0,0.676261173,0.096046054,0.227692774,1.003572786
2/12/2020,1949,161.1,65.5,22.4,48.5,3.4,39.2,10.8,5.4,87.6,359,892,1742,176,293,35,91,,0,0.74084104,0.080118543,0.179040417,1.004155977
2/13/2020,2858,218.1,96.6,20.5,11.8,0,89.3,28.7,30.4,164,1846,4600,2360,287,207,205,112,,0,0.65955445,0.120022849,0.220422701,1.041322603
2/14/2020,2621,218.8,74.9,25,18.3,0,49.6,27,6,125.1,1050,3820,1382,219,146,162,94,,0,0.73808096,0.074362819,0.187556222,1.017932087
2/15/2020,2771,220.9,99,20,16.8,1.9,34.8,18.3,5.3,171,1194,4646,1665,247,181,156,105,,0,0.707181731,0.04951446,0.24330381,1.014543486
2/16/2020,2362,176.2,72.5,27.1,20.6,0.2,61.4,21.6,21.2,147,1161,5842,3973,339,410,153,93,,0,0.655451765,0.101512772,0.243035463,1.024301439
2/17/2020,2996,241,102.7,27.8,34.6,1.5,65.5,23.8,28,142,1226,4387,3026,371,409,227,97,,0,0.72324108,0.087362454,0.189396465,1.001001335
2/18/2020,2596,200.9,86.8,26.1,31.1,1.4,55,22.5,23,137.7,1265,4158,2594,315,296,80,80,,0,0.701112878,0.085307689,0.213579433,0.993412943
2/19/2020,2973,213.3,97.7,22,17.2,1.4,74,22.7,31.7,189.7,1409,5405,2734,410,378,181,100,,0,0.645385779,0.099512523,0.255101698,1.000504541
2/20/2020,2918,228.5,103.5,24.9,29.9,1.9,58,24.5,18.5,152.2,1278,4274,2215,331,273,187,103,,0,0.709798778,0.080074552,0.21012667,0.9929061
2/21/2020,3131,262.9,129.3,21.2,6.5,0,52.1,15.2,3.3,140.1,2364,3815,2069,259,162,175,123,,0,0.754760917,0.0664774,0.178761683,1.001245608
2/22/2020,2055,173.3,85,23,3.3,0,22.5,14.5,2,99,1655,2860,1323,234,134,117,77,,0,0.762428509,0.043994721,0.193576771,0.995474453
2/23/2020,2343,164,47.7,23,21,0,67.5,16.7,10.3,147.5,500,4466,1339,234,210,521,76,,0,0.631849315,0.115582192,0.252568493,0.997012377
2/24/2020,2630,220.9,101.9,33,0.3,0,38.7,12.5,14.7,120.9,2248,2396,1690,378,285,93,97,,0,0.756938892,0.05893775,0.184123358,0.998669202
2/25/2020,2725,221.4,93.8,21.8,40.6,1.9,50.8,18,3.3,145.6,1243,2217,2037,190,144,153,82,,0,0.717226981,0.073140883,0.209632136,1.019522936
2/26/2020,2823,215.5,88.5,46.1,16.7,1.4,55.4,21.5,15.9,175.2,1935,3284,2530,644,296,340,127,,0,0.677696635,0.077431077,0.244872288,1.013779667
2/27/2020,3049,230.8,81.4,33.8,35.8,0,48.2,27.1,6,169.6,936,1771,2248,215,352,269,89,,0,0.704517705,0.065391399,0.230090897,0.967005576
2/28/2020,2657,205,88.8,27.6,28.4,2.8,49.8,19.9,19.6,156,1179,2750,2161,242,181,130,115,,0,0.6914774,0.074657072,0.233865527,1.00421528
2/29/2020,2740,235.4,104.9,38.2,27.9,0,40.4,20.4,7.5,137.6,1846,2583,2904,293,214,133,110,,0,0.748463223,0.05709037,0.194446407,1.033065693
3/1/2020,2549,203.2,71.8,46.1,21.5,2.3,45.2,26.6,6.8,151.8,1791,1468,3090,195,203,166,149,,0,0.698868847,0.069092021,0.232039132,1.026598666
3/2/2020,2338,189.6,69.5,44.5,42.2,3.1,39.9,20.6,10,130.9,1109,1510,2672,198,251,126,112,,0,0.714094409,0.066789421,0.21911617,1.022070145
3/3/2020,2300,180,75,27.8,28.6,1.7,42,17.6,12.6,128.9,1508,3043,1811,222,338,66,73,,0,0.703247092,0.072929328,0.22382358,1.001565217
3/4/2020,3335,257.6,117.4,19.6,45.3,4.4,67.6,19.7,11.3,200.7,1377,2812,2547,567,251,288,186,,0,0.683571176,0.079726383,0.236702441,1.016971514
3/5/2020,2773,225.5,99.8,40.4,27.9,0.9,71.6,24.6,15.6,131.4,1219,3243,2220,263,284,129,101,171,0,0.714235439,0.100791835,0.184972726,1.024702488
3/6/2020,2821,214.3,104.2,22.4,24.6,0,54.8,26.2,6.4,199.5,2111,3607,3096,615,514,131,149,,0,0.654706541,0.0744085,0.270884959,1.04427508
3/7/2020,3173,250.1,107.3,34,8.8,0,34.5,21,2.5,155.5,1028,3031,1606,250,131,200,74,,0,0.747583779,0.045833472,0.206582749,0.948912701
3/8/2020,2771,221.7,84.6,17.4,18.5,0,32.2,12.7,3.5,129.7,1511,3141,1363,230,178,198,132,,0,0.754966136,0.048734345,0.196299519,0.953771202
3/9/2020,1711,132.9,57.9,20.2,12.8,0.1,25.7,10.7,9.1,103.5,1379,1467,2157,359,296,49,52,,0,0.698289451,0.060015179,0.24169537,1.001110462
3/10/2020,3165,235.4,95.4,22.6,23.3,0.2,63.7,6.7,19.3,194.8,1750,5402,2345,209,174,126,112,,0,0.672016748,0.080822179,0.247161073,0.996082148
3/11/2020,2473,178.3,84.4,21.4,32.2,1.4,47.2,24.9,14.9,164.2,1227,2600,2736,228,457,97,126,,0,0.6548994,0.07705179,0.26804881,0.990820865
3/12/2020,2974,223.2,106.3,26,27.5,0,33.1,18.3,8.9,218.3,1431,4491,2364,347,362,156,73,,0,0.666401274,0.043922505,0.289676221,1.013584398
3/13/2020,3016,234.5,100.5,23.1,43,4.5,51.1,27.5,11.8,173.8,1248,1962,3054,314,371,95,133,,0,0.701139497,0.067904721,0.230955782,0.998043767
3/14/2020,2042,158.5,64.1,23.5,37.5,2.3,47.1,24.1,3.7,114.9,1051,1789,2144,341,364,117,113,,0,0.687635575,0.090817064,0.221547361,1.015915769
3/15/2020,3105,237.7,110.3,23,45.4,4.6,24.8,15,2.9,223.5,1465,4006,2328,264,149,222,128,,0,0.682936951,0.031667997,0.285395052,1.008856683
3/16/2020,2630,202.2,84.6,19.3,11.4,0,46.9,16.6,20.6,152.8,1227,6653,1415,284,336,146,99,,0,0.694951501,0.071641335,0.233407164,0.995665399
3/17/2020,3412,256.3,104.9,21.1,34.2,3.8,62.6,25.9,18,217,1424,4828,2490,288,344,194,159,,0,0.673469388,0.073107355,0.253423258,1.00383939
3/18/2020,2788,202,88.5,21.9,34.5,3.5,63.8,20.6,24,183.5,1332,2886,2195,248,185,158,124,,1,0.647620405,0.090909091,0.261470504,1.006886657
3/19/2020,2401,196.1,62.9,45.6,15.2,0,41.8,17.1,5,126.2,1085,5949,1212,435,152,212,95,,0,0.724239813,0.068611761,0.207148426,1.014952103
3/20/2020,2460,205.3,83.3,41,10.1,0,37.5,19.5,7.5,119.5,1053,4137,1671,235,132,223,93,,1,0.74633437,0.060588924,0.193076706,1.006382114
3/21/2020,2709,208.6,74.6,40.6,41.1,1.9,51.9,26.1,14.4,162.2,1208,3514,2540,260,301,195,110,,0,0.686736411,0.075938254,0.237325335,1.00915467
3/22/2020,2707,210,77.7,29.3,57.3,0,41.9,18.1,13.4,163.1,1212,3267,2624,247,237,207,97,,1,0.697416974,0.061845018,0.240738007,1.001108238
3/23/2020,2809,230.3,95.6,24.7,24.3,0,22.5,9.5,1,164.5,2110,3541,2439,249,138,128,80,,0,0.734817598,0.031906973,0.233275428,1.004165183
3/24/2020,2814,223.2,85.3,38.8,52.2,0.5,54.4,21,18.5,158.6,1165,3028,2333,275,163,227,105,,1,0.702181208,0.07606264,0.221756152,1.01663113
3/25/2020,2181,185.4,85.9,23.5,47.3,4,25.1,15.1,3.2,116.6,1119,1831,1468,206,338,76,80,,0,0.74644359,0.044913662,0.208642749,1.024942687
3/26/2020,2418,182.9,85.5,21.5,32.8,3.9,39.3,19.8,8,157.4,1202,3038,1850,256,194,220,129,,1,0.676599942,0.064614246,0.258785811,1.006162117
3/27/2020,2624,222.6,90.1,40.7,26.7,0,49,24.5,10.5,121,1820,2742,2776,576,279,218,121,,0,0.746590147,0.073041664,0.18036819,1.022637195
3/28/2020,2835,222.8,84.7,54.4,23,0,78.6,35.3,17.6,160.7,1175,3639,2581,281,471,285,108,,1,0.676883608,0.106130165,0.216986227,1.044938272
3/29/2020,2423,189.9,76.2,37.4,26.1,1.9,42.8,21,11.6,147.1,1165,3090,1898,221,289,106,112,,0,0.692307692,0.06934824,0.238344068,1.018860916
3/30/2020,3006,231.8,95,25.1,26.7,2.3,38.4,22.1,9.9,182.5,1305,6203,3277,218,253,152,124,,1,0.702471547,0.051720655,0.245807799,0.987957418
3/31/2020,2468,192.1,72.4,40.5,30.5,1.6,40.4,19.5,8.8,160,1120,2085,2465,309,139,105,96,,0,0.683224659,0.063860897,0.252914444,1.025324149
4/1/2020,2642,208.5,81.1,44.9,34.3,0,41.8,18.7,15,147.6,1253,3735,2316,225,181,103,69,,1,0.712387533,0.063475191,0.224137276,0.997009841
4/2/2020,3266,277.6,122.8,39.6,22.5,0,62.1,23.4,15.4,141.4,2091,3379,2928,262,174,129,90,,0,0.754256732,0.074990943,0.170752325,1.014206981
4/3/2020,2837,234.8,93.3,25.4,27.3,0,48.1,22.2,16,138.3,1690,4122,1386,253,137,197,95,,1,0.739191269,0.067300965,0.193507765,1.007684173
4/4/2020,2319,179.7,70.3,26,28.8,1.9,31.2,18.1,5.3,150.6,1444,3503,2236,212,163,122,114,,0,0.689827255,0.053230966,0.256941779,1.010996119
4/5/2020,2776,231.8,95.6,41.9,13.2,0,31,16,6.8,139.2,1189,5201,1117,231,171,128,90,,1,0.753957355,0.044813878,0.201228768,0.996757925
4/6/2020,2776,222.5,99,25.3,36.3,2.8,41.3,22.2,9.3,166.3,1323,3407,2032,240,177,112,109,,0,0.706872816,0.058314801,0.234812383,1.020497118
4/7/2020,2675,212.8,72.1,37.5,17.7,1.9,37.1,19.6,7,157.4,1288,2027,2718,234,335,126,95,,1,0.711124313,0.055101738,0.233773949,1.006803738
4/8/2020,2490,196.2,92.3,35.3,24.8,3,34.2,15.5,8.5,141,1225,2208,1569,348,178,101,82,,0,0.715884213,0.055460958,0.228654829,0.99060241
4/9/2020,2658,210.9,73,28.1,38.5,0,63.5,27,31,136,1242,3091,2708,364,610,178,81,,1,0.704016913,0.094210155,0.201772931,1.014334086
4/10/2020,2243,168.5,70.6,20,16.8,1.9,35.2,16.1,11.1,144.6,1220,2231,1784,296,188,108,108,,0,0.678311044,0.062978038,0.258710918,0.99674543
4/11/2020,2600,220.3,105,21,25.3,3,16,12,0,128.5,1208,3895,1896,230,130,78,97,,1,0.77428047,0.024993166,0.200726364,0.984884615
4/12/2020,2986,262.8,131,34.8,25.1,2.6,37.5,18.5,6.5,137.5,1325,2690,2261,328,136,161,79,,0,0.77162991,0.048936448,0.179433642,1.026523778
4/13/2020,2646,208.8,83.2,19.2,6.5,0,47.3,22.2,10.7,146.7,1246,2998,2006,207,164,140,69,,1,0.707743296,0.071256403,0.221000301,1.003476946
4/14/2020,2774,213.9,95.4,21.2,23.7,2.3,53.8,30.2,11.5,167.9,1298,3289,3082,235,164,205,105,,0,0.684626054,0.076531882,0.238842064,1.013662581
4/15/2020,2228,181,70.7,21.1,5.3,0,38.1,21.1,10.5,120.3,1126,2281,2048,218,202,159,64,,1,0.719968178,0.067356139,0.212675683,1.015529623
4/16/2020,2514,197.7,92.3,27.3,17.3,0,49.4,25.1,12.4,157.4,1255,3951,1790,425,251,126,85,,0,0.682639555,0.075810474,0.241549971,1.036793954
4/17/2020,2468,213.3,103.5,20,6.3,0,36.8,18.6,11.5,104.4,1900,3905,1312,274,134,173,92,,1,0.772670557,0.059247333,0.168082109,1.006685575
4/18/2020,2819,217.5,84.6,28.3,34.7,2.3,65.2,25.2,20.3,163.4,1276,2135,2414,215,209,60,118,,0,0.681604513,0.090810961,0.227584526,1.01876552
4/19/2020,2870,243.6,85.6,38.3,45.1,2.6,52.1,28.1,6.2,127.8,1060,2223,2053,210,339,101,100,,1,0.752884615,0.071565934,0.175549451,1.014634146
4/20/2020,2896,228.8,107.4,24.5,28.9,2.3,63.4,27.4,20,134.2,2575,3580,3134,385,465,116,93,,0,0.722627737,0.088994947,0.188377316,0.983977901
4/21/2020,2847,216,84,22.4,35.2,4.6,59.2,24,14.3,173.4,1191,1968,3005,249,319,112,143,,1,0.676315057,0.08238241,0.241302533,1.009624166
4/22/2020,2740,215,94.1,34.4,20.7,1.9,51.4,21.5,19.6,151.1,1285,3172,1635,221,204,123,112,,0,0.704918033,0.074899818,0.220182149,1.001824818
4/23/2020,2602,201.1,86,21.2,9.3,0,86,29.1,20.4,113.6,1880,3418,1634,335,344,104,98,,1,0.693900242,0.131886669,0.174213089,1.002421214
4/24/2020,3244,280,94.7,61.9,57.7,0,63.8,25.9,24.9,140,1985,2357,2836,233,140,117,118,,0,0.755576877,0.07651715,0.167905973,1.02811344
4/25/2020,2634,214.3,89.8,23,33.5,2.3,47.2,28.1,4.5,149.9,1881,2419,2312,297,277,187,133,,1,0.709837695,0.069485849,0.220676457,1.031548975
4/26/2020,2918,225,93.7,23.3,28.7,0,72.8,24.7,24.8,159.9,1976,5288,2848,429,485,276,103,,0,0.685093714,0.098518168,0.216388118,1.012954078
4/27/2020,2609,217,87,40,17.8,0,49.6,22,10.9,135.5,2640,2792,2629,249,158,175,140,,1,0.725105814,0.073661543,0.201232643,1.032349559
4/28/2020,3514,272.1,113.4,22.1,26.8,1.9,83.8,32.1,29.7,188.7,1340,4888,3009,396,505,268,149,,0,0.691994688,0.094718698,0.213286614,1.007085942
4/29/2020,2831,243.3,95.1,56.5,32.3,0,40.6,19,6.7,144.9,1165,3164,2008,250,138,125,111,,1,0.746904526,0.055394481,0.197700993,1.03557047
4/30/2020,2757,213.2,89.9,20.3,13.8,1.9,54.2,26.3,12.2,162.2,1197,2496,2971,216,173,158,137,,0,0.689125126,0.077862376,0.233012498,1.009938339
5/1/2020,3364,275.6,112.1,22.8,10.3,0,52.3,27.4,8.3,179.3,1788,4537,2524,234,139,183,113,,1,0.728073265,0.061406599,0.210520136,1.012722949
5/2/2020,3287,257.2,92.2,22.5,42.9,3.8,64.5,29.5,21.1,175.5,1256,2898,3417,199,155,181,133,,0,0.706852327,0.078783437,0.214364236,0.996288409
5/3/2020,2285,173.5,69.7,32.6,20.8,0,52.8,23,15,134.1,1125,2012,2572,274,292,152,70,,1,0.676237495,0.091464207,0.232298298,1.010547046
5/4/2020,3134,256,107.1,22.2,29.4,2.5,43.9,15.4,5.4,163.4,1383,9237,2339,196,138,136,89,,0,0.73535044,0.056044938,0.208604621,0.999744735
5/5/2020,2900,230.3,85.9,21.6,25.6,2.3,50.8,24.1,18.2,169.3,1441,2234,2477,234,354,243,100,,1,0.701872608,0.068809048,0.229318343,1.018310345
5/6/2020,3014,231.5,94.8,30,32.8,2.3,53.5,23.5,14.1,183.7,1996,3037,2316,272,270,167,129,,0,0.6871022,0.070573492,0.242324308,1.006071666
5/7/2020,2731,224.7,70.9,25.6,18.5,0,46.5,20.2,12.3,135.7,1921,4090,2315,206,188,167,107,,1,0.735087783,0.06760932,0.197302897,1.007359941
5/8/2020,2230,179.9,76.6,33,16.3,1.9,37.9,20.4,7.4,120.9,1114,2468,2195,202,165,228,103,,0,0.718227388,0.067249257,0.214523355,1.010896861
5/9/2020,2626,207.4,78,24.4,11,0,59.4,29.7,13.6,134.1,1352,4406,3072,267,379,376,121,,1,0.706884799,0.08997955,0.203135651,1.005559787
5/10/2020,2882,223.1,79.4,24.6,40.1,3,57.6,26.7,18.7,169.1,1211,3450,4309,310,275,313,127,,0,0.688887364,0.079047586,0.23206505,1.011346287
5/11/2020,3053,252.8,76,25.8,36.1,0.2,66.6,32.1,25.1,133.4,1121,5034,2817,347,252,326,103,,1,0.739854318,0.086628512,0.17351717,1.007271536
5/12/2020,2702,215.8,77.6,25.9,28.8,0,68,29.8,14.7,126.4,1086,4513,2150,219,211,122,84,,0,0.714096625,0.100007353,0.185896022,1.006587713
5/13/2020,3084,239.7,68.4,22.6,28,0,68.8,24.8,27.4,156.7,1232,2247,2299,249,528,90,80,,1,0.705161311,0.089955219,0.20488347,0.991990921
5/14/2020,2955,243.1,95.3,25,12.3,5,75.8,22.5,12.3,131,2055,4438,1742,208,130,116,76,,0,0.725647574,0.100560512,0.173791914,1.020338409
5/15/2020,3501,287.5,128.6,20.1,6.3,0,61.3,25.1,14.5,189.2,2410,4550,2201,242,152,262,115,,1,0.720852486,0.06831035,0.210837164,1.025278492
5/16/2020,2404,190,65.6,42.2,17.1,0,34.6,17.6,6.2,152.5,1184,3069,2191,230,335,115,107,,0,0.695574357,0.056296778,0.248128864,1.022628952
5/17/2020,3272,277.7,106.5,30.3,27.7,0,83.9,30.9,22.2,123.1,3799,4223,2194,357,154,223,99,,1,0.751149581,0.100862561,0.147987858,1.016900978
5/18/2020,3020,250.6,97.3,21.9,24.6,1.9,47.7,15.6,11.1,149.5,1323,3331,2245,203,202,112,83,,0,0.740884305,0.062676565,0.19643913,1.008013245
5/19/2020,3204,259,106.5,20.6,14.8,1.4,40.8,26.3,8.5,197.4,1425,3317,2882,222,130,162,133,,1,0.709848346,0.04969852,0.240453134,1.024906367
5/20/2020,2380,184.5,81.3,20.9,17,1.4,41,23.8,8.9,162.4,1196,4259,2783,240,154,196,103,,0,0.671153147,0.066286731,0.262560123,1.039537815
5/21/2020,3016,259.1,101.2,23.5,26.3,0,40.1,20.1,8.7,138.8,1751,2967,2491,298,342,181,109,,1,0.765184578,0.052633306,0.182182116,1.010444297
5/22/2020,3059,251,86.7,57.5,24.9,1.9,52.7,23.2,18.7,158.8,1222,2388,3146,278,158,177,97,,0,0.727536232,0.067890499,0.204573269,1.015037594
5/23/2020,2828,232.3,87.9,26.9,23.4,0,82.9,33,16.6,130.3,2570,3812,2912,263,203,183,119,,1,0.710276881,0.112655003,0.177068116,1.040841584
5/24/2020,3317,243.8,94.8,24.9,46.6,4.5,64.7,20.2,19.2,222.7,1690,5093,2749,362,377,179,126,,0,0.656199533,0.077396974,0.266403493,1.00807959
5/25/2020,3274,256.6,87.1,22,15.4,0,61.4,24.8,23.8,175.9,1220,5450,1993,360,156,210,87,,1,0.708709262,0.075369791,0.215920948,0.995296274
5/26/2020,2970,244.3,104.6,23.2,35.5,1.1,57.3,22.4,14.8,136.7,1576,5030,2405,361,145,170,112,,0,0.739133358,0.077049787,0.183816855,1.001582492
5/27/2020,3005,246.2,96.8,23.3,36,1.9,50.7,23.2,14.5,155.8,1480,1993,1917,235,160,108,106,,1,0.72845026,0.06667105,0.20487869,1.012246256
5/28/2020,3007,247.3,105.6,22.7,17.3,0,63.5,21.8,18,139.2,2848,3161,2074,263,205,112,82,,0,0.732982052,0.083648938,0.18336901,1.009810442
5/29/2020,2839,229.5,90.5,19.2,3.3,0,46.9,17.7,15.8,141.7,1886,2328,2697,279,170,111,87,,1,0.732472783,0.066527182,0.201000035,0.993272279
5/30/2020,2718,212.8,91,21.4,13.3,0,68.8,29.4,20.3,161.5,1174,3545,3313,332,361,143,91,,0,0.675222113,0.097024397,0.22775349,1.043561442
5/31/2020,2849,199.6,80.4,22.7,7.8,0,62.4,20.4,15.8,209.5,1366,3403,2279,347,873,157,82,,1,0.622884882,0.086546463,0.290568655,1.012285012
6/1/2020,3027,254,95,23.9,32.6,1.9,55.9,24.3,15.7,147.2,1215,2763,2755,346,929,244,96,,0,0.737800155,0.072166279,0.190033566,1.023587711
6/2/2020,2688,223.6,91.4,28,16.4,1.2,48.2,25,6.5,127.8,1866,1402,2325,288,856,93,129,,1,0.740833456,0.070976292,0.188190252,1.010565476
6/3/2020,2819,225,96,29.7,12.8,0,55.2,22.5,9,149.3,1083,3546,1940,406,855,207,102,,0,0.712275765,0.077664439,0.210059796,1.008513657
6/4/2020,2905,232.1,95.8,34.7,42.3,0.2,71.7,32.1,24.3,139.1,1949,4089,3438,309,912,149,144,,1,0.712424542,0.097813854,0.189761604,1.009328744
6/5/2020,3109,243.6,99.6,22.6,25.9,2.8,37.4,18.9,7.1,187,2084,4918,2724,431,1045,250,131,,0,0.709514563,0.048414239,0.242071197,0.99388871
6/6/2020,2436,186.6,67.5,19.5,4.8,0,45,14,14.5,144.5,1145,3906,1663,414,887,200,83,,1,0.689012883,0.073849184,0.237137934,1.000574713
6/7/2020,2598,179.3,81.8,29.5,6.3,0,74.9,30.5,22.6,184,1153,4059,3243,425,1094,185,128,,0,0.609104292,0.113086476,0.277809233,1.019745958
6/8/2020,2946,224,81.5,34.5,8.8,0,45.4,18.1,12.2,184.3,1908,4615,2474,388,915,233,134,,1,0.686929263,0.061878152,0.251192586,0.996198235
6/9/2020,2695,188.6,78,28,13.8,0,74.9,24.6,22.2,172.6,2365,5071,3057,322,893,146,117,,0,0.6316142,0.111483218,0.256902582,0.997179963
6/10/2020,3163,255.9,90.5,21.8,23.3,2.8,44,23.3,8.4,174,1393,4079,2321,310,989,155,137,,1,0.725362981,0.055431325,0.219205694,1.003825482
6/11/2020,3099,219.5,82.2,24.2,26.3,2.8,37.2,19.3,4.8,236.4,1602,4804,3001,349,867,193,120,,0,0.643506303,0.048470634,0.308023063,0.990609874
6/12/2020,3501,288.4,126.5,30.6,6.8,0,60,22.8,15.4,177.4,2440,4395,3147,333,989,119,120,,1,0.732144872,0.067697168,0.20015796,1.012624964
6/13/2020,2735,224.9,99.3,21,13.3,0,25.7,13.7,2.4,142.1,2630,3980,2372,332,989,169,95,,0,0.750973918,0.038140467,0.210885616,0.985484461
6/14/2020,2644,205,93.2,23.5,21.9,0,61.2,19.8,23,155.4,2340,4507,1927,448,872,214,103,,1,0.680460279,0.090285461,0.22925426,1.025491679
6/15/2020,3034,243.6,76.1,43.9,33.7,2.3,50.8,26.7,13,169.9,1244,3111,2615,299,845,135,108,,0,0.71292924,0.066077003,0.220993757,1.013579433
6/16/2020,2848,207.2,76.3,36.4,22.6,0,39.6,21.1,11.5,207.3,2354,3870,2509,355,1036,165,118,,1,0.65376525,0.055532183,0.290702566,1.001544944
6/17/2020,2767,212.2,75.5,43.6,33.2,0.7,35.2,20.2,6,179.4,1237,3871,2269,313,875,204,105,,0,0.689906799,0.050863377,0.259229824,1.000433683
6/18/2020,2804,221.9,79.9,39.2,41,2.1,47.7,21.1,11.5,164.3,1171,2561,2348,281,912,86,133,,1,0.701943693,0.067062669,0.230993638,1.014657632
6/19/2020,2759,205.6,96,28.2,17.2,0,55.2,29.9,12.2,187.1,1277,3503,3249,328,1120,118,107,,0,0.6562633,0.07830898,0.26542772,1.02196448
6/20/2020,3301,286.1,142.6,22,3.5,0,49.1,18.5,7.4,137.7,2466,3436,2492,371,853,122,94,,1,0.775082026,0.059119232,0.165798742,1.006392002
6/21/2020,3391,281.9,133.3,23.6,13.7,0,63.7,27.1,16.6,184.9,1744,5749,2239,271,929,135,99,,0,0.718419935,0.072150644,0.209429421,1.041433206
6/22/2020,2954,237.6,90.3,40,33.3,1.9,72,37.3,19.3,158.1,1513,3133,2972,332,955,247,126,,1,0.699097685,0.09415457,0.206747744,1.035477319
6/23/2020,2918,216.6,89,29.8,24.5,0,57.8,28.5,6.8,165.4,3228,3060,2440,294,833,235,104,,0,0.685877137,0.081345437,0.232777426,0.974023304
6/24/2020,2571,200.5,71.6,41.2,44.6,2.5,51.7,26.9,16.7,146.8,1181,2099,2855,358,910,199,116,,1,0.694439099,0.079584376,0.225976525,1.010696227
6/25/2020,2635,207.6,69.8,36.8,48.7,1.4,57.5,29.1,15.9,147.4,1184,3006,2659,304,1034,154,85,,0,0.695089286,0.085565476,0.219345238,1.020113852
6/26/2020,2667,219.6,92.7,23.9,5,0,62.6,29,12.4,123.2,1865,3320,2578,342,1099,165,108,,1,0.726724518,0.092072364,0.181203118,1.019722535
6/27/2020,2752,221.1,89.1,24.9,20.5,0,66.9,27.4,19.8,150.1,1607,4180,1991,312,1224,93,90,,0,0.696280486,0.093635187,0.210084328,1.038481105
6/28/2020,2944,232.5,74.1,28.8,36.5,0,73,32.8,15.1,160.3,1318,4765,3410,400,1233,172,113,,1,0.691575503,0.096506594,0.211917903,1.027751359
6/29/2020,3059,251.9,108.8,29.7,42.5,0,49.5,28,4,174.1,1527,2355,2342,311,852,138,118,,0,0.717096315,0.062628499,0.220275186,1.033507682
6/30/2020,2518,170.2,66,36.4,25.5,1.9,73.6,29.8,27.8,180.7,1258,2763,3033,328,1252,161,120,,1,0.600941546,0.115496273,0.283562181,1.012311358
7/1/2020,2679,204,90.5,31.8,28.6,2.8,48,17.5,4.5,165.7,1542,2166,2589,271,833,139,93,,0,0.682324959,0.071354244,0.246320797,1.004404629
7/2/2020,3126,238.7,91.4,32.4,32.9,1.9,51.9,23.4,20.3,185.8,2208,3741,2511,289,929,200,125,,1,0.693201252,0.06698719,0.239811558,0.991394754
7/3/2020,2423,174.8,82.3,23,12.7,0,60.9,24.5,24,153,1223,2199,2587,378,1237,51,96,,0,0.647727273,0.100296443,0.251976285,1.002393727
7/4/2020,3389,257.7,77.9,49.5,53.2,2.8,71.4,29.2,16.1,202.4,1236,3160,3665,314,943,246,103,,1,0.679250256,0.083643286,0.237106458,1.007524343
7/5/2020,2480,173,59.6,41.4,20,0,47.6,27,7.2,184.7,1106,4390,2867,291,1049,154,93,,0,0.626256938,0.076582737,0.297160325,1.0025
7/6/2020,3113,244.4,73.6,40.1,36,1.4,72,29.1,15.9,165.6,1120,4873,2958,410,846,231,108,,1,0.698285714,0.091428571,0.210285714,1.011885641
7/7/2020,2549,185.8,67.2,32.5,33.3,1.9,45.3,23.5,10.7,179.4,1258,2634,3201,621,1017,248,99,,0,0.650408401,0.070478413,0.279113186,1.008630836
7/8/2020,2784,221.8,65.5,30.2,10.7,0,42,20.7,7.5,162.1,1818,2512,2377,301,840,197,93,,1,0.709734765,0.05973121,0.230534025,1.010272989
7/9/2020,3219,256.2,107.5,34.8,13.7,0,51.6,22.4,15.5,192.1,2090,3964,2994,334,847,146,100,,0,0.702859233,0.06291532,0.234225447,1.019136378
7/10/2020,3227,260.4,97,23.7,37.3,0.6,63.5,27.6,20.7,170.1,1210,5417,2703,361,946,127,132,,1,0.714948139,0.077486272,0.207565589,1.015804152
7/11/2020,2792,197.2,73.1,33.1,33.9,2.3,53.8,27,14.5,198,1311,3119,3295,356,1105,139,101,,0,0.637958303,0.077354421,0.284687275,0.996418338
7/12/2020,3078,243.8,68.4,29.1,40.7,0,54.7,27.7,10.2,172.5,1222,4202,2884,332,886,211,85,,1,0.70712214,0.070512407,0.222365453,1.008122157
7/13/2020,3314,270.2,103.5,29.6,34.8,0,77.2,29.5,23.4,163.6,1313,3396,2188,323,971,176,94,,0,0.71628866,0.09095729,0.19275405,1.024441762
7/14/2020,2969,239.9,81.4,28.2,25.9,0,63.8,25.4,11.1,148.5,1268,2632,2181,319,894,195,110,,1,0.717714324,0.084831965,0.197453711,1.01323678
7/15/2020,2387,180,74.4,22,28.9,1.9,48.8,23.5,10.9,150.1,1223,1450,2223,324,1141,82,94,,0,0.670640835,0.080808081,0.248551085,1.011981567
